Year of Birth,Child's First Name,Count
2016,Cassandra,10
2016,Janelle,10
2016,Jasmin,10
2016,Crystal,10
2016,Veronica,10
2016,Ivanna,10
2016,Peyton,10
2016,Shirley,10
2016,Trinity,10
2016,Wendy,10
2016,Jimena,10
2016,Alayna,10
2016,Amina,10
2016,Olivia,230
2016,Rachel,221
2016,Esther,209
2016,Sarah,202
2016,Emma,201
2016,Charlotte,190
2016,Chaya,182
2016,Leah,178
2016,Ava,168
2016,Chana,166
2016,Miriam,159
2016,Sara,148
2016,Sophia,144
2016,Maya,137
2016,Emily,136
2016,Rivka,127
2016,Mia,117
2016,Elizabeth,117
2016,Ella,114
2016,Sofia,110
2016,Alexandra,99
2016,Amelia,99
2016,Malka,95
2016,Faigy,91
2016,Malky,87
2016,Gitty,86
2016,Grace,84
2016,Abigail,82
2016,Zoe,81
2016,Isabella,81
2016,Anna,80
2016,Lily,79
2016,Madison,79
2016,Victoria,76
2016,Hannah,76
2016,Gabriella,75
2016,Julia,73
2016,Chloe,72
2016,Alice,71
2016,Eva,68
2016,Stella,67
2016,Harper,67
2016,Mila,66
2016,Emilia,66
2016,Sophie,62
2016,Penelope,62
2016,Sienna,61
2016,Rivky,61
2016,Layla,58
2016,Yitty,58
2016,Violet,57
2016,Avery,57
2016,Evelyn,57
2016,Raizy,55
2016,Baila,55
2016,Riley,55
2016,Toby,54
2016,Valentina,54
2016,Eleanor,53
2016,Naomi,53
2016,Rose,49
2016,Caroline,48
2016,Claire,48
2016,Madeline,48
2016,Shaindy,47
2016,Talia,47
2016,Maria,47
2016,Devorah,46
2016,Ruby,46
2016,Nora,46
2016,Lila,45
2016,Chany,45
2016,Josephine,44
2016,Lucy,44
2016,Fiona,44
2016,Rebecca,43
2016,Natalie,43
2016,Amina,42
2016,Scarlett,41
2016,Samantha,41
2016,Sadie,41
2016,Sloane,41
2016,Liliana,40
2016,Gianna,40
2016,Eliana,40
2016,Clara,40
2016,Isabelle,39
2016,Juliette,39
2016,Dina,39
2016,Chava,38
2016,Pearl,38
2016,Angelina,38
2016,Yocheved,38
2016,Nina,37
2016,Katherine,37
2016,Lillian,37
2016,Ariana,37
2016,Audrey,36
2016,Noa,36
2016,Alexa,36
2016,Hazel,35
2016,Aria,35
2016,Nicole,35
2016,Isla,34
2016,Vivienne,34
2016,Blima,34
2016,Isabel,33
2016,Juliet,33
2016,Libby,32
2016,Lucia,32
2016,Elle,32
2016,Esty,32
2016,Adele,32
2016,Adeline,31
2016,Hailey,31
2016,Nechama,31
2016,Molly,31
2016,Vivian,30
2016,Kayla,30
2016,Anastasia,29
2016,Frances,29
2016,Michelle,29
2016,Goldy,29
2016,Rochel,29
2016,Quinn,29
2016,Maeve,28
2016,Willa,28
2016,Juliana,28
2016,Francesca,28
2016,Shoshana,28
2016,Gemma,27
2016,Fraidy,27
2016,Margaret,27
2016,Addison,27
2016,Annabelle,27
2016,Sury,27
2016,Cora,26
2016,Lyla,26
2016,Madelyn,26
2016,Jane,25
2016,Hindy,25
2016,Natalia,25
2016,June,25
2016,Giuliana,25
2016,Sydney,25
2016,Yides,25
2016,Savannah,25
2016,Ariella,24
2016,Diana,24
2016,Eloise,24
2016,Leila,24
2016,Emerson,24
2016,Bracha,24
2016,Mackenzie,24
2016,Mira,24
2016,Bella,24
2016,Elena,23
2016,Eliza,23
2016,Mary,23
2016,Lara,23
2016,Ahuva,22
2016,Laila,22
2016,Faiga,22
2016,Alexis,22
2016,Ellie,22
2016,Mariam,22
2016,Daniella,22
2016,Pessy,22
2016,Mindy,21
2016,Samira,21
2016,Luna,21
2016,Blimy,21
2016,Alessia,21
2016,Kira,21
2016,Skylar,21
2016,Georgia,20
2016,Keira,20
2016,Phoebe,20
2016,Ada,20
2016,Yael,20
2016,Margot,20
2016,Noor,20
2016,Maryam,20
2016,Sasha,20
2016,Shira,19
2016,Amalia,19
2016,Summer,19
2016,Brooke,19
2016,Perl,19
2016,Ayla,19
2016,Madeleine,19
2016,Catherine,19
2016,Milana,19
2016,Arielle,19
2016,Alina,19
2016,Alessandra,19
2016,Lydia,19
2016,Sabrina,19
2016,Liana,19
2016,Adina,19
2016,Dylan,19
2016,Zoey,18
2016,Charlie,18
2016,Beatrice,18
2016,Taylor,18
2016,Alma,18
2016,Bianca,18
2016,Raizel,18
2016,Gabriela,18
2016,Gittel,18
2016,Avigail,18
2016,Cecilia,18
2016,Colette,18
2016,Salma,18
2016,Olive,17
2016,Camilla,17
2016,Julianna,17
2016,Alyssa,17
2016,Lea,17
2016,Ruchy,17
2016,Hana,17
2016,Helen,17
2016,Aurora,17
2016,Eve,17
2016,Lola,17
2016,Elise,17
2016,Ivy,17
2016,Ruth,17
2016,Adriana,17
2016,Iris,17
2016,Hanna,16
2016,Arianna,16
2016,Idy,16
2016,Celine,16
2016,Veronica,16
2016,Shaina,16
2016,Sylvie,16
2016,Tzipora,16
2016,Bruchy,16
2016,Yehudis,16
2016,Louise,16
2016,Chavy,16
2016,Lena,16
2016,Matilda,16
2016,Reese,16
2016,Hadassah,16
2016,Genevieve,16
2016,Lana,16
2016,Frady,16
2016,Layan,15
2016,Devora,15
2016,Henny,15
2016,Frimet,15
2016,Fradel,15
2016,Sabina,15
2016,Vera,15
2016,Serena,15
2016,Raquel,15
2016,Kate,15
2016,Shifra,15
2016,Siena,15
2016,Aliza,15
2016,Malika,15
2016,Morgan,15
2016,Annabel,15
2016,Willow,15
2016,Amelie,15
2016,Elisheva,15
2016,Zissy,15
2016,Blake,14
2016,Livia,14
2016,Brucha,14
2016,Brielle,14
2016,Rifka,14
2016,Brianna,14
2016,Judy,14
2016,Malak,14
2016,Tziporah,14
2016,Paige,14
2016,Eden,14
2016,Mirel,14
2016,Nadia,14
2016,Adelaide,14
2016,Reagan,14
2016,Rivkah,14
2016,Louisa,14
2016,Liv,14
2016,Esme,14
2016,Golda,14
2016,Perel,14
2016,Freida,13
2016,Dahlia,13
2016,Ryan,13
2016,Rifky,13
2016,Amy,13
2016,Shea,13
2016,Vienna,13
2016,Gia,13
2016,Lauren,13
2016,Teagan,13
2016,Simone,13
2016,Lia,13
2016,Tova,13
2016,Etty,13
2016,Juniper,13
2016,Frieda,13
2016,Gabrielle,13
2016,Miri,12
2016,Shevy,12
2016,Laura,12
2016,Lilah,12
2016,Batsheva,12
2016,Batya,12
2016,Julie,12
2016,Everly,12
2016,Edith,12
2016,Fatima,12
2016,Basya,12
2016,Amanda,12
2016,Aubrey,12
2016,Toba,12
2016,Trany,12
2016,Freya,12
2016,Antonia,12
2016,Tessa,12
2016,Hinda,12
2016,Camille,12
2016,Hadley,12
2016,Elisa,12
2016,Breindy,12
2016,Jacqueline,12
2016,Maia,12
2016,Liba,12
2016,Adrianna,12
2016,Liora,12
2016,Dalia,11
2016,Diyora,11
2016,Valerie,11
2016,Sima,11
2016,Anne,11
2016,Aviva,11
2016,Lilly,11
2016,Madina,11
2016,Zara,11
2016,Jenna,11
2016,Tamar,11
2016,Daria,11
2016,Farida,11
2016,Camila,11
2016,Harley,11
2016,Kaia,11
2016,Goldie,11
2016,Leyla,11
2016,Alisa,11
2016,Lina,10
2016,Brooklyn,10
2016,Tamara,10
2016,Sylvia,10
2016,Ashley,10
2016,Yasmin,10
2016,Margaux,10
2016,Sonia,10
2016,Michal,10
2016,Zelda,10
2016,Marlowe,10
2016,Christina,10
2016,Briella,10
2016,Lilliana,10
2016,Logan,10
2016,Vanessa,10
2016,Finley,10
2016,Nicolette,10
2016,Reem,10
2016,Ana,10
2016,Zainab,10
2016,Katerina,10
2016,Evangeline,10
2016,Brynn,10
2016,Danielle,10
2016,Autumn,10
2016,Cleo,10
2016,Poppy,10
2016,Delilah,10
2016,Suri,10
2016,Riva,10
2016,Maggie,10
2016,Ethan,193
2016,Ryan,160
2016,Muhammad,157
2016,Lucas,148
2016,Jayden,138
2016,Aiden,133
2016,Daniel,81
2016,Evan,77
2016,Liam,76
2016,Jason,76
2016,Matthew,73
2016,Austin,69
2016,Eric,67
2016,Kevin,64
2016,William,62
2016,Justin,61
2016,Owen,60
2016,Mohammad,58
2016,Oliver,58
2016,Aaron,57
2016,Noah,57
2016,Henry,56
2016,Benjamin,55
2016,Mason,54
2016,Nathan,54
2016,Alexander,53
2016,Vincent,51
2016,Leo,51
2016,Ian,49
2016,Dylan,46
2016,Jacob,45
2016,Andrew,45
2016,Kyle,44
2016,Jonathan,44
2016,Ivan,42
2016,James,41
2016,Michael,40
2016,Samuel,39
2016,Syed,38
2016,Brian,38
2016,Ibrahim,37
2016,Alex,37
2016,Brandon,37
2016,Alvin,36
2016,Abdullah,36
2016,Eason,35
2016,Max,35
2016,Jasper,35
2016,Kai,34
2016,Tenzin,34
2016,Jeremy,33
2016,Logan,33
2016,Ayaan,33
2016,Darren,32
2016,Andy,32
2016,Gavin,32
2016,Joshua,30
2016,Mohammed,29
2016,Joseph,29
2016,Theodore,28
2016,Adam,28
2016,Julian,28
2016,Rayan,27
2016,Nicholas,27
2016,Marcus,27
2016,Jaden,27
2016,Arham,27
2016,David,26
2016,Aidan,25
2016,Alan,25
2016,Anthony,25
2016,Zachary,25
2016,Sean,25
2016,Raymond,25
2016,Kyson,24
2016,Connor,24
2016,Rohan,24
2016,Oscar,24
2016,Derek,24
2016,Tyler,23
2016,Jackson,23
2016,Ayden,23
2016,Luke,23
2016,Nathaniel,22
2016,Caleb,22
2016,Christopher,22
2016,Aryan,22
2016,Tristan,21
2016,Christian,21
2016,Steven,21
2016,Winston,21
2016,Zayn,21
2016,Isaac,21
2016,Hudson,20
2016,Arjun,20
2016,Wesley,20
2016,Adrian,20
2016,Allen,20
2016,Sebastian,20
2016,Elijah,19
2016,Hamza,19
2016,George,19
2016,Louis,19
2016,Rayyan,19
2016,Yusuf,19
2016,Xavier,19
2016,Caden,18
2016,Jordan,18
2016,Harrison,18
2016,Gabriel,18
2016,Anson,18
2016,Jerry,18
2016,Jack,18
2016,Benson,18
2016,Ayan,18
2016,Miles,18
2016,Kingsley,18
2016,Kayden,17
2016,Bryan,17
2016,Musa,17
2016,Charles,17
2016,Thomas,17
2016,John,17
2016,Lawrence,16
2016,Felix,16
2016,Roy,16
2016,Ahnaf,15
2016,Leon,15
2016,Preston,15
2016,Jeffrey,15
2016,Aarav,15
2016,Eli,15
2016,Carson,15
2016,Mustafa,14
2016,Aayan,14
2016,Abdul,14
2016,Calvin,14
2016,Hunter,14
2016,Richard,14
2016,Edison,14
2016,Md,14
2016,Kabir,14
2016,Chris,14
2016,Ahmed,14
2016,Krish,14
2016,Zayan,14
2016,Hashim,13
2016,Cameron,13
2016,Brayden,13
2016,Aaryan,13
2016,Maxwell,13
2016,Cyrus,13
2016,Kian,13
2016,Azaan,13
2016,Johnny,13
2016,Adyan,13
2016,Rehan,13
2016,Armaan,13
2016,Ahmad,12
2016,Shawn,12
2016,Stanley,12
2016,Elvis,12
2016,Eden,12
2016,Ashton,12
2016,Damon,12
2016,Aden,12
2016,Carter,12
2016,Simon,11
2016,Asher,11
2016,Edwin,11
2016,Edward,11
2016,Aydin,11
2016,Farhan,11
2016,Lincoln,11
2016,Cody,11
2016,Hayden,11
2016,Jace,11
2016,Hugo,11
2016,Aahil,11
2016,Albert,11
2016,Cayden,10
2016,Timothy,10
2016,Terry,10
2016,Devin,10
2016,Mikael,10
2016,Alston,10
2016,Sulaiman,10
2016,Kimi,10
2016,Ali,10
2016,Victor,10
2016,Grayson,10
2016,Nelson,10
2016,Robert,10
2016,Ryder,10
2016,Wilson,10
2016,Noah,148
2016,Aiden,137
2016,Elijah,116
2016,Liam,108
2016,Ethan,107
2016,Jeremiah,101
2016,Amir,95
2016,Joshua,94
2016,Josiah,91
2016,Mason,91
2016,Carter,80
2016,Jayden,75
2016,Michael,71
2016,David,66
2016,Chase,65
2016,Logan,65
2016,King,64
2016,Christian,61
2016,Cameron,58
2016,Tyler,58
2016,Jacob,57
2016,Isaiah,57
2016,Malachi,56
2016,Zion,54
2016,Daniel,52
2016,Kayden,50
2016,Kaiden,47
2016,Ayden,47
2016,Messiah,47
2016,Samuel,45
2016,Mohamed,45
2016,Christopher,44
2016,Kyrie,44
2016,Ryan,42
2016,Jayce,41
2016,Justin,41
2016,Caleb,40
2016,Nathan,40
2016,Aaron,39
2016,Xavier,39
2016,Tristan,38
2016,Amari,37
2016,Jace,37
2016,Nathaniel,36
2016,Ashton,35
2016,Jonathan,35
2016,Prince,35
2016,Jaden,35
2016,Joel,35
2016,Matthew,35
2016,Anthony,34
2016,Hunter,34
2016,Alexander,34
2016,Dylan,33
2016,Jason,33
2016,Jordan,32
2016,Jayceon,32
2016,Gabriel,31
2016,Bryson,31
2016,Brandon,31
2016,Adonis,31
2016,Nasir,30
2016,Bryce,29
2016,Karter,29
2016,Kyle,29
2016,Emmanuel,29
2016,Zachary,29
2016,Austin,28
2016,Omari,28
2016,Lucas,28
2016,Mamadou,28
2016,Avery,28
2016,Kai,28
2016,Micah,28
2016,Sebastian,27
2016,Ibrahim,27
2016,Chance,27
2016,Joseph,26
2016,Nicholas,25
2016,James,24
2016,Maison,23
2016,Kaleb,22
2016,Eli,22
2016,Adam,21
2016,Andrew,21
2016,Malik,20
2016,Benjamin,20
2016,Major,20
2016,Ezra,20
2016,Isaac,20
2016,Julian,20
2016,Jaiden,18
2016,Robert,18
2016,Richard,18
2016,William,18
2016,Legend,17
2016,Nolan,17
2016,Royal,17
2016,Adrian,17
2016,Elias,17
2016,John,17
2016,Jaxon,16
2016,Zaire,16
2016,Kevin,16
2016,Alpha,16
2016,Grayson,16
2016,Justice,16
2016,Princeton,15
2016,Levi,15
2016,Mekhi,15
2016,Khalil,15
2016,Andre,15
2016,Muhammad,15
2016,Ousmane,15
2016,Sean,15
2016,Giovanni,15
2016,Kaden,14
2016,Mouhamed,14
2016,Asher,14
2016,Maximus,14
2016,Ezekiel,14
2016,Shane,14
2016,Alex,14
2016,Jaylen,14
2016,Aidan,14
2016,Judah,13
2016,Darius,13
2016,Sincere,13
2016,Kameron,13
2016,Jamari,13
2016,Timothy,13
2016,Israel,13
2016,Jaxson,13
2016,Jonas,13
2016,Ibrahima,13
2016,Victor,12
2016,Kamari,12
2016,Blake,12
2016,Greyson,12
2016,Peyton,12
2016,Charles,12
2016,Cairo,12
2016,Amadou,12
2016,Preston,12
2016,Bryan,12
2016,Nehemiah,11
2016,Abdoul,11
2016,Caiden,11
2016,Jonah,11
2016,Connor,11
2016,George,11
2016,Marcus,11
2016,Moussa,11
2016,Derrick,11
2016,Kingston,11
2016,Brayden,10
2016,Cayden,10
2016,Ameer,10
2016,Omar,10
2016,Oumar,10
2016,Wyatt,10
2016,Kyree,10
2016,Henry,10
2016,Abraham,10
2016,Ali,10
2016,Myles,10
2016,Miles,10
2016,Jamal,10
2016,Zayden,10
2016,Damari,10
2016,Camren,10
2016,Liam,387
2016,Jacob,351
2016,Dylan,312
2016,Matthew,297
2016,Noah,269
2016,Sebastian,256
2016,Ethan,250
2016,Jayden,231
2016,Lucas,206
2016,Aiden,192
2016,Daniel,188
2016,Angel,187
2016,Alexander,169
2016,Mason,168
2016,Christopher,163
2016,Aaron,141
2016,Mateo,138
2016,Joshua,137
2016,Adrian,135
2016,Anthony,130
2016,David,129
2016,Michael,126
2016,Logan,115
2016,Gabriel,115
2016,Isaac,114
2016,Ian,110
2016,Joseph,104
2016,Ryan,103
2016,Julian,103
2016,Josiah,99
2016,Justin,94
2016,Jose,91
2016,Kevin,91
2016,Elijah,90
2016,Luis,88
2016,Jonathan,87
2016,Nathan,83
2016,James,83
2016,Samuel,83
2016,Benjamin,83
2016,Jeremiah,82
2016,John,80
2016,Jeremy,79
2016,Nicholas,78
2016,Carlos,78
2016,Christian,76
2016,Andrew,75
2016,Brandon,74
2016,Ayden,74
2016,Xavier,73
2016,Elias,73
2016,Leonardo,72
2016,Diego,69
2016,Erick,63
2016,Axel,63
2016,Jesus,62
2016,Oliver,61
2016,Alan,58
2016,Kayden,57
2016,Emmanuel,56
2016,Thiago,55
2016,Joel,55
2016,Steven,55
2016,Gael,55
2016,Santiago,54
2016,Jason,54
2016,Alex,53
2016,Alejandro,52
2016,Nicolas,52
2016,William,51
2016,Damian,50
2016,Austin,49
2016,Juan,48
2016,Adam,48
2016,Isaiah,47
2016,Jace,47
2016,Bryan,46
2016,Jayce,44
2016,Matteo,42
2016,Nathaniel,42
2016,Abraham,42
2016,Jordan,40
2016,Evan,40
2016,Johan,39
2016,Miguel,39
2016,Derek,38
2016,Jake,38
2016,Abel,38
2016,Iker,38
2016,Hunter,37
2016,Adriel,37
2016,Edward,36
2016,Ivan,36
2016,Leo,36
2016,Caleb,35
2016,Alexis,33
2016,Javier,33
2016,Eli,33
2016,Oscar,33
2016,Edwin,32
2016,Tyler,32
2016,Jadiel,32
2016,Josue,32
2016,Henry,32
2016,Messiah,32
2016,Matias,32
2016,Brayden,30
2016,Victor,29
2016,Bradley,29
2016,Jackson,28
2016,Mathias,28
2016,Andy,28
2016,Zachary,27
2016,Jonah,27
2016,King,27
2016,Elian,27
2016,Rafael,26
2016,Jaden,26
2016,Cristian,26
2016,Jaxon,26
2016,Dominic,26
2016,Giovanni,26
2016,Emanuel,25
2016,Julius,25
2016,Jorge,25
2016,Max,25
2016,Andres,24
2016,Kenneth,24
2016,Jayson,24
2016,Jack,24
2016,Owen,24
2016,Emilio,24
2016,Cameron,24
2016,Pablo,24
2016,Thomas,24
2016,Carter,24
2016,Allen,23
2016,Robert,23
2016,Noel,22
2016,Chase,22
2016,Eric,22
2016,Julio,22
2016,Brian,22
2016,Lorenzo,22
2016,Jaiden,22
2016,Hector,22
2016,Maximiliano,22
2016,Avery,21
2016,Eduardo,21
2016,Aidan,21
2016,Vincent,21
2016,Peter,21
2016,Francisco,21
2016,Greyson,21
2016,Kaiden,20
2016,Anderson,20
2016,Ismael,20
2016,Dariel,20
2016,Jonas,20
2016,Bryce,20
2016,Richard,20
2016,Cesar,20
2016,Prince,19
2016,Damien,19
2016,Grayson,19
2016,Zion,19
2016,Moises,19
2016,Zayden,19
2016,Manuel,19
2016,George,19
2016,Ezra,19
2016,Amir,19
2016,Jefferson,19
2016,Jaxson,19
2016,Mathew,18
2016,Leandro,18
2016,Uriel,18
2016,Levi,18
2016,Tristan,18
2016,Nolan,18
2016,Ricardo,18
2016,Mark,17
2016,Dominick,17
2016,Maison,17
2016,Chris,17
2016,Bryson,17
2016,Ean,17
2016,Maximus,17
2016,Luke,17
2016,Milan,17
2016,Joaquin,17
2016,Martin,16
2016,Jay,16
2016,Marcos,16
2016,Ariel,16
2016,Luca,16
2016,Jeffrey,16
2016,Pedro,16
2016,Abdiel,16
2016,Israel,16
2016,Adonis,16
2016,Jaycob,16
2016,Charles,16
2016,Brayan,15
2016,Roman,15
2016,Enzo,15
2016,Lukas,15
2016,Kenny,15
2016,Edgar,15
2016,Andre,15
2016,Marcus,15
2016,Louis,15
2016,Angelo,15
2016,Isaias,14
2016,Jean,14
2016,Ezekiel,14
2016,Kai,14
2016,Yadiel,14
2016,Maxwell,14
2016,Roberto,14
2016,Kyrie,14
2016,Valentino,14
2016,Raymond,14
2016,Kaden,14
2016,Landon,13
2016,Fernando,13
2016,Armani,13
2016,Randy,13
2016,Sergio,13
2016,Franklin,13
2016,Marco,13
2016,Rodrigo,12
2016,Kaleb,12
2016,Felipe,12
2016,Alessandro,12
2016,Hudson,12
2016,Enrique,12
2016,Harrison,12
2016,Jael,12
2016,Kyle,12
2016,Byron,12
2016,Jariel,12
2016,Adiel,12
2016,Eliel,12
2016,Omar,12
2016,Johann,12
2016,Jimmy,12
2016,Frank,12
2016,Mario,12
2016,August,12
2016,Jax,11
2016,Paul,11
2016,Lenny,11
2016,Kelvin,11
2016,Johnny,11
2016,Miles,11
2016,Jared,11
2016,Leonidas,11
2016,Nathanael,11
2016,Elliot,11
2016,Allan,11
2016,Timothy,11
2016,Zabdiel,11
2016,Ezequiel,11
2016,Jasiah,11
2016,Nelson,10
2016,Albert,10
2016,Antonio,10
2016,Jayceon,10
2016,Eliam,10
2016,Felix,10
2016,Caiden,10
2016,Sean,10
2016,Kendrick,10
2016,Darwin,10
2016,Arturo,10
2016,Matthias,10
2016,Dante,10
2016,Gavin,10
2016,Mike,10
2016,Marlon,10
2016,Fabian,10
2016,Asher,10
2016,Maximilian,10
2016,Lionel,10
2016,Edison,10
2016,Joseph,261
2016,Michael,260
2016,David,255
2016,Moshe,239
2016,Jacob,236
2016,James,231
2016,Benjamin,219
2016,Alexander,211
2016,Daniel,196
2016,Henry,196
2016,Jack,178
2016,Adam,178
2016,William,169
2016,Abraham,163
2016,Samuel,156
2016,Noah,147
2016,John,146
2016,Isaac,143
2016,Oliver,142
2016,Chaim,140
2016,Nicholas,136
2016,Ethan,133
2016,Ryan,129
2016,Liam,128
2016,Matthew,127
2016,Gabriel,124
2016,Leo,121
2016,Eli,117
2016,Theodore,117
2016,Lucas,115
2016,Yosef,114
2016,Thomas,112
2016,Charles,109
2016,Andrew,102
2016,Dylan,101
2016,Shimon,100
2016,Anthony,100
2016,Max,99
2016,Yisroel,98
2016,Luke,97
2016,Mordechai,91
2016,Yehuda,88
2016,Menachem,87
2016,Julian,85
2016,Luca,85
2016,Sebastian,84
2016,Zachary,80
2016,Jackson,77
2016,George,76
2016,Mason,73
2016,Owen,71
2016,Christopher,71
2016,Jonathan,70
2016,Robert,68
2016,Asher,68
2016,Yitzchok,67
2016,Shlomo,67
2016,Aiden,67
2016,Nathan,67
2016,Omar,64
2016,Hudson,63
2016,Miles,62
2016,Joshua,62
2016,Mark,61
2016,Aron,61
2016,Maxwell,60
2016,Shmuel,60
2016,Nathaniel,58
2016,Yakov,57
2016,Logan,57
2016,Connor,57
2016,Meir,57
2016,Levi,56
2016,Aaron,55
2016,Ezra,54
2016,Ali,53
2016,Shaya,53
2016,Simon,51
2016,Dov,51
2016,Ari,49
2016,Tzvi,49
2016,Oscar,48
2016,Vincent,47
2016,Hunter,47
2016,Jonah,47
2016,Adrian,47
2016,Avraham,47
2016,Edward,47
2016,Harrison,46
2016,Zev,45
2016,Yaakov,43
2016,Solomon,43
2016,Christian,42
2016,Eliezer,41
2016,Peter,41
2016,Leonardo,41
2016,Leon,41
2016,Jake,39
2016,Wyatt,39
2016,Aidan,38
2016,Cole,38
2016,Dovid,38
2016,Evan,38
2016,Mohamed,37
2016,Nolan,37
2016,Grayson,37
2016,Moses,37
2016,Sam,37
2016,Mendel,37
2016,Patrick,36
2016,Judah,35
2016,Gavin,35
2016,Finn,34
2016,Arthur,34
2016,Israel,34
2016,Dean,34
2016,Elijah,33
2016,Ahmed,33
2016,Shulem,33
2016,Nicolas,32
2016,Elias,32
2016,Elliot,31
2016,Paul,31
2016,Raphael,31
2016,Chase,31
2016,Shmiel,31
2016,Rocco,30
2016,Colin,30
2016,Aryeh,30
2016,Antonio,30
2016,Eliyahu,29
2016,Lipa,29
2016,Cooper,29
2016,Wesley,29
2016,Frank,29
2016,Ben,29
2016,Amir,29
2016,Tyler,29
2016,Kai,29
2016,Simcha,29
2016,Roman,28
2016,Mayer,28
2016,Hershy,28
2016,Yechiel,28
2016,Matteo,28
2016,Philip,27
2016,Naftali,27
2016,Rayan,27
2016,Milo,27
2016,Alan,27
2016,Richard,27
2016,Lazer,27
2016,Naftuli,27
2016,Lukas,27
2016,Parker,27
2016,Rafael,27
2016,Luka,27
2016,Jude,26
2016,Graham,26
2016,Yousef,26
2016,August,26
2016,Alex,26
2016,Charlie,26
2016,Declan,26
2016,Jordan,25
2016,Hamza,25
2016,Giovanni,25
2016,Elliott,25
2016,Justin,25
2016,Theo,25
2016,Yusuf,25
2016,Carter,24
2016,Victor,24
2016,Emmett,24
2016,Shia,24
2016,Maximilian,24
2016,Cameron,24
2016,Jason,24
2016,Ariel,24
2016,Conor,24
2016,Austin,24
2016,Hershel,24
2016,Quinn,24
2016,Maxim,24
2016,Martin,23
2016,Marco,23
2016,Maximus,23
2016,Felix,23
2016,Lorenzo,23
2016,Ian,22
2016,Rowan,22
2016,Grant,22
2016,Caleb,22
2016,Louis,22
2016,Lev,22
2016,Avrohom,22
2016,Sean,22
2016,Spencer,22
2016,Timothy,22
2016,Landon,22
2016,Noam,21
2016,Akiva,21
2016,Usher,21
2016,Reid,21
2016,Brandon,21
2016,Ellis,21
2016,Dominic,21
2016,Youssef,21
2016,Yehoshua,21
2016,Gavriel,20
2016,Meshilem,20
2016,Eitan,20
2016,Baruch,20
2016,Shlome,20
2016,Marcus,20
2016,Eric,20
2016,Arlo,20
2016,Cheskel,20
2016,Albert,20
2016,Everett,19
2016,Abdullah,19
2016,Shloime,19
2016,Bennett,19
2016,Shloimy,19
2016,Jasper,19
2016,Ibrahim,19
2016,Salvatore,19
2016,Nico,19
2016,Jaxon,19
2016,Avi,19
2016,Mendy,19
2016,Hugo,18
2016,Morris,18
2016,Elimelech,18
2016,Efraim,18
2016,Jayden,18
2016,Yossi,17
2016,Kyle,17
2016,Hersh,17
2016,Kevin,17
2016,Samir,17
2016,Shane,17
2016,Muhammad,17
2016,Aharon,17
2016,Mateo,16
2016,Pinchas,16
2016,Moishe,16
2016,Francesco,16
2016,Anas,16
2016,Brian,16
2016,Angelo,16
2016,Joel,16
2016,Mohammed,16
2016,Raymond,15
2016,Zalmen,15
2016,Blake,15
2016,Ryder,15
2016,Calvin,15
2016,Bodhi,15
2016,Binyamin,15
2016,Chesky,15
2016,Ronan,15
2016,Damian,15
2016,Benzion,15
2016,Vincenzo,15
2016,Axel,15
2016,Donovan,15
2016,Mohammad,14
2016,Beckett,14
2016,Frederick,14
2016,Yisrael,14
2016,Harry,14
2016,Silas,14
2016,Avery,14
2016,Pinchus,14
2016,Griffin,14
2016,Reuven,14
2016,Leonard,14
2016,Brody,14
2016,Yoel,14
2016,Timur,14
2016,Xavier,13
2016,Boruch,13
2016,Jaxson,13
2016,Jad,13
2016,River,13
2016,Malik,13
2016,Tristan,13
2016,Pierce,13
2016,Elya,13
2016,Steven,13
2016,Dominick,13
2016,Francis,13
2016,Stephen,13
2016,Yitzchak,13
2016,Micah,13
2016,Jace,13
2016,Brayden,13
2016,Greyson,13
2016,Giuseppe,12
2016,Selim,12
2016,Cyrus,12
2016,Enzo,12
2016,Avrum,12
2016,Ameer,12
2016,Lucian,12
2016,Ivan,12
2016,Imran,12
2016,Otto,12
2016,Zayn,12
2016,Sholom,12
2016,Sami,12
2016,Jay,12
2016,Ayden,12
2016,Desmond,12
2016,Julien,12
2016,Fishel,12
2016,Yonatan,12
2016,Brendan,12
2016,Jesse,11
2016,Shalom,11
2016,Gregory,11
2016,Russell,11
2016,Ahmad,11
2016,Zain,11
2016,Wolf,11
2016,Walter,11
2016,Nikolai,11
2016,Milan,11
2016,Marcel,11
2016,Jeremy,11
2016,Yassin,11
2016,Ahron,11
2016,Santino,11
2016,Peretz,11
2016,Gianluca,11
2016,Shraga,11
2016,Isaiah,11
2016,Motty,11
2016,Josef,11
2016,Winston,10
2016,Aviel,10
2016,Augustus,10
2016,Mordche,10
2016,Meilech,10
2016,Elan,10
2016,Joaquin,10
2016,Dillon,10
2016,Nikolas,10
2016,Lincoln,10
2016,Noach,10
2016,Bradley,10
2016,Leonidas,10
2016,Leibish,10
2016,Nosson,10
2016,Meyer,10
2016,Eyad,10
2016,Colton,10
2016,Umar,10
2016,Herman,10
2016,Camden,10
2016,Malek,10
2016,Walker,10
2016,Berl,10
2015,Olivia,188
2015,Chloe,119
2015,Sophia,104
2015,Emily,99
2015,Emma,74
2015,Grace,65
2015,Isabella,63
2015,Mia,59
2015,Angela,57
2015,Charlotte,50
2015,Amelia,48
2015,Ava,46
2015,Anaya,44
2015,Claire,40
2015,Hannah,39
2015,Sarah,37
2015,Zoe,36
