Date,Price
2013-11-20,25.391479
2013-11-21,25.683571
2013-11-22,25.629423
2013-11-25,25.97814
2013-11-26,26.288111
2013-11-27,26.404846
2013-11-29,26.317419
2013-12-02,26.190502
2013-12-03,26.160198
2013-12-04,26.282398
2013-12-05,26.261534
2013-12-06,26.572748
2013-12-09,26.778151
2013-12-10,26.940094
2013-12-11,26.75704
2013-12-12,26.574982
2013-12-13,26.347223
2013-12-16,26.64999
2013-12-17,26.572498
2013-12-18,26.942326
2013-12-19,26.978838
2013-12-20,27.336494
2013-12-23,27.696142
2013-12-24,27.61517
2013-12-26,27.754757
2013-12-27,27.778103
2013-12-30,27.556055
2013-12-31,27.835476
2014-01-02,27.646963
2014-01-03,27.445284
2014-01-06,27.751278
2014-01-07,28.28628
2014-01-08,28.345142
2014-01-09,28.07218
2014-01-10,28.070688
2014-01-13,27.891861
2014-01-14,28.548061
2014-01-15,28.528688
2014-01-16,28.717453
2014-01-17,28.576128
2014-01-21,28.903238
2014-01-22,28.936022
2014-01-23,28.813824
2014-01-24,27.912971
2014-01-27,27.351645
2014-01-28,27.892609
2014-01-29,27.49297
2014-01-30,28.200092
2014-01-31,29.33218
2014-02-03,28.151407
2014-02-04,28.26889
2014-02-05,28.394068
2014-02-06,28.810347
2014-02-07,29.244503
2014-02-10,29.132484
2014-02-11,29.56093
2014-02-12,29.474247
2014-02-13,29.802351
2014-02-14,29.874378
2014-02-18,30.075064
2014-02-19,29.862955
2014-02-20,29.906916
2014-02-21,29.898966
2014-02-24,30.115549
2014-02-25,30.30158
2014-02-26,30.305801
2014-02-27,30.281958
2014-02-28,30.193539
2014-03-03,29.871647
2014-03-04,30.175156
2014-03-05,30.258362
2014-03-06,30.291895
2014-03-07,30.172176
2014-03-10,30.092203
2014-03-11,29.804585
2014-03-12,29.986147
2014-03-13,29.533112
2014-03-14,29.129257
2014-03-17,29.608618
2014-03-18,30.084499
2014-03-19,29.786205
2014-03-20,29.734295
2014-03-21,29.383591
2014-03-24,28.759924
2014-03-25,28.779547
2014-03-26,28.115147
2014-03-27,27.675776
2014-03-28,27.821571
2014-03-31,27.681486
2014-04-01,28.187672
2014-04-02,28.192888
2014-04-03,28.360716
2014-04-04,27.058056
2014-04-07,26.828787
2014-04-08,27.66646
2014-04-09,28.139387
2014-04-10,27.129515
2014-04-11,26.686367
2014-04-14,27.055578
2014-04-15,27.229263
2014-04-16,27.983562
2014-04-17,26.963276
2014-04-21,26.766262
2014-04-22,27.070463
2014-04-23,26.673958
2014-04-24,26.521612
2014-04-25,25.95886
2014-04-28,25.952908
2014-04-29,26.615402
2014-04-30,26.543444
2014-05-01,26.724579
2014-05-02,26.493326
2014-05-05,26.565779
2014-05-06,25.93256
2014-05-07,25.705772
2014-05-08,25.813461
2014-05-09,26.133541
2014-05-12,26.719616
2014-05-13,26.873945
2014-05-14,26.520123
2014-05-15,26.257603
2014-05-16,26.216913
2014-05-19,26.739466
2014-05-20,26.816881
2014-05-21,27.278889
2014-05-22,27.564232
2014-05-23,27.978601
2014-05-27,28.527952
2014-05-28,28.308607
2014-05-29,28.314066
2014-05-30,28.36816
2014-06-02,28.0054
2014-06-03,27.517586
2014-06-04,27.480368
2014-06-05,28.034678
2014-06-06,28.089266
2014-06-09,28.322504
2014-06-10,28.201918
2014-06-11,28.162216
2014-06-12,27.765213
2014-06-13,27.807396
2014-06-16,27.407913
2014-06-17,27.324541
2014-06-18,27.822779
2014-06-19,28.037659
2014-06-20,28.113581
2014-06-23,28.499166
2014-06-24,28.412325
2014-06-25,29.076805
2014-06-26,29.019238
2014-06-27,29.064894
2014-06-30,29.014277
2014-07-01,29.35272
2014-07-02,29.317484
2014-07-03,29.431622
2014-07-07,29.316492
2014-07-08,28.703129
2014-07-09,28.949268
2014-07-10,28.784512
2014-07-11,29.112534
2014-07-14,29.490179
2014-07-15,29.430632
2014-07-16,29.309546
2014-07-17,28.823221
2014-07-18,30.028612
2014-07-21,29.697615
2014-07-22,29.952188
2014-07-23,30.032585
2014-07-24,29.9244
2014-07-25,29.679749
2014-07-28,29.726397
2014-07-29,29.474796
2014-07-30,29.548735
2014-07-31,28.760199
2014-08-01,28.464926
2014-08-04,28.895178
2014-08-05,28.442099
2014-08-06,28.509092
2014-08-07,28.376099
2014-08-08,28.680296
2014-08-11,28.646057
2014-08-12,28.391483
2014-08-13,29.008818
2014-08-14,29.013281
2014-08-15,28.966637
2014-08-18,29.412766
2014-08-19,29.631609
2014-08-20,29.547249
2014-08-21,29.39887
2014-08-22,29.404829
2014-08-25,29.307062
2014-08-26,29.18548
2014-08-27,28.931404
2014-08-28,28.798409
2014-08-29,28.899641
2014-09-02,29.210791
2014-09-03,29.254959
2014-09-04,29.434601
2014-09-05,29.664862
2014-09-08,29.855915
2014-09-09,29.376537
2014-09-10,29.448496
2014-09-11,29.333862
2014-09-12,29.025692
2014-09-15,28.863911
2014-09-16,29.218235
2014-09-17,29.442045
2014-09-18,29.639551
2014-09-19,30.043001
2014-09-22,29.639551
2014-09-23,29.337337
2014-09-24,29.696621
2014-09-25,29.043058
2014-09-26,29.174562
2014-09-29,29.170097
2014-09-30,29.199873
2014-10-01,28.76417
2014-10-02,28.826199
2014-10-03,29.092682
2014-10-06,29.16861
2014-10-07,28.48974
2014-10-08,28.968126
2014-10-09,28.326471
2014-10-10,27.551331
2014-10-13,27.033243
2014-10-14,27.228765
2014-10-15,26.833752
2014-10-16,26.64468
2014-10-17,25.95241
2014-10-20,26.419384
2014-10-21,26.699762
2014-10-22,26.931017
2014-10-23,27.474907
2014-10-24,27.239189
2014-10-27,27.287821
2014-10-28,27.737427
2014-10-29,27.713108
2014-10-30,27.803427
2014-10-31,28.180574
2014-11-03,27.977112
2014-11-04,27.997955
2014-11-05,27.589045
2014-11-06,27.377642
2014-11-07,27.384094
2014-11-10,27.70219
2014-11-11,27.854044
2014-11-12,27.703182
2014-11-13,27.613365
2014-11-14,27.551331
2014-11-17,27.127037
2014-11-18,27.021336
2014-11-19,27.154827
2014-11-20,26.984116
2014-11-21,27.089817
2014-11-24,27.168722
2014-11-25,27.255562
2014-11-26,27.181126
2014-11-28,27.248121
2014-12-01,26.780155
2014-12-02,26.727556
2014-12-03,26.647163
2014-12-04,26.92556
2014-12-05,26.205996
2014-12-08,26.337502
2014-12-09,26.604485
2014-12-10,26.204008
2014-12-11,26.405985
2014-12-12,25.879957
2014-12-15,25.598585
2014-12-16,24.721216
2014-12-17,25.132607
2014-12-18,25.538044
2014-12-19,25.807011
2014-12-22,26.415409
2014-12-23,26.736486
2014-12-24,26.645176
2014-12-26,26.872955
2014-12-29,26.664034
2014-12-30,26.563295
2014-12-31,26.334028
2015-01-02,26.278942
2015-01-05,25.778225
2015-01-06,25.142033
2015-01-07,25.06809
2015-01-08,25.155436
2015-01-09,24.848251
2015-01-12,24.666628
2015-01-13,24.901848
2015-01-14,25.106798
2015-01-15,25.011522
2015-01-16,25.331604
2015-01-20,25.305798
2015-01-21,25.824377
2015-01-22,26.663538
2015-01-23,26.894293
2015-01-26,26.634756
2015-01-27,25.864077
2015-01-28,25.429363
2015-01-29,25.469063
2015-01-30,26.675945
2015-02-02,26.410452
2015-02-03,26.465038
2015-02-04,26.107738
2015-02-05,26.292843
2015-02-06,26.493824
2015-02-09,26.265547
2015-02-10,26.805464
2015-02-11,26.698275
2015-02-12,27.095774
2015-02-13,27.351341
2015-02-17,27.046148
2015-02-18,26.929029
2015-02-19,27.117605
2015-02-20,26.88685
2015-02-23,26.549398
2015-02-24,26.730534
2015-02-25,27.161278
2015-02-26,27.754791
2015-02-27,27.920542
2015-03-02,28.535391
2015-03-03,28.722483
2015-03-04,28.699656
2015-03-05,28.853495
2015-03-06,28.430189
2015-03-09,28.48974
2015-03-10,27.782579
2015-03-11,27.576143
2015-03-12,27.848091
2015-03-13,27.442652
2015-03-16,27.871412
2015-03-17,27.671425
2015-03-18,28.095716
2015-03-19,27.972149
2015-03-20,28.035671
2015-03-23,28.056513
2015-03-24,28.66045
2015-03-25,28.137403
2015-03-26,27.970661
2015-03-27,27.668446
2015-03-30,27.846598
2015-03-31,27.527014
2015-04-01,27.268467
2015-04-02,26.862535
2015-04-06,26.993542
2015-04-07,27.038704
2015-04-08,27.236212
2015-04-09,27.19552
2015-04-10,27.221323
2015-04-13,27.226286
2015-04-14,26.78661
2015-04-15,26.849134
2015-04-16,26.972206
2015-04-17,26.437248
2015-04-20,27.022327
2015-04-21,26.942429
2015-04-22,27.253084
2015-04-23,27.663977
2015-04-24,28.467903
2015-04-27,28.093731
2015-04-28,28.006887
2015-04-29,27.859003
2015-04-30,27.232737
2015-05-01,27.351341
2015-05-04,27.434711
2015-05-05,26.948387
2015-05-06,26.553371
2015-05-07,26.898762
2015-05-08,27.241671
2015-05-11,27.084356
2015-05-12,26.734505
2015-05-13,26.772219
2015-05-14,27.254074
2015-05-15,27.119591
2015-05-18,27.128525
2015-05-19,27.258047
2015-05-20,27.418335
2015-05-21,27.63172
2015-05-22,27.51808
2015-05-26,27.154331
2015-05-27,27.504683
2015-05-28,27.501205
2015-05-29,27.061529
2015-06-01,27.254574
2015-06-02,27.489794
2015-06-03,27.556292
2015-06-04,27.377642
2015-06-05,27.270451
2015-06-08,26.970219
2015-06-09,26.904716
2015-06-10,27.4228
2015-06-11,27.295761
2015-06-12,27.168224
2015-06-15,26.946402
2015-06-16,27.039202
2015-06-17,27.125051
2015-06-18,27.600458
2015-06-19,27.666954
2015-06-22,27.774143
2015-06-23,27.958258
2015-06-24,27.719063
2015-06-25,27.688293
2015-06-26,27.445629
2015-06-29,26.859556
2015-06-30,26.799511
2015-07-01,26.961288
2015-07-02,27.161774
2015-07-06,27.076418
2015-07-07,27.295263
2015-07-08,26.881887
2015-07-09,27.02828
2015-07-10,27.596983
2015-07-13,28.372129
2015-07-14,28.989958
2015-07-15,28.979042
2015-07-16,29.863363
2015-07-17,34.71867
2015-07-20,34.382214
2015-07-21,34.506775
2015-07-22,34.494366
2015-07-23,33.483505
2015-07-24,32.492989
2015-07-27,32.666683
2015-07-28,32.735661
2015-07-29,32.82349
2015-07-30,32.978821
2015-07-31,32.628464
2015-08-03,32.986763
2015-08-04,32.816055
2015-08-05,33.412048
2015-08-06,33.256222
2015-08-07,32.970387
2015-08-10,32.908356
2015-08-11,34.256165
2015-08-12,34.314236
2015-08-13,34.068089
2015-08-14,34.210014
2015-08-17,34.445244
2015-08-18,34.178261
2015-08-19,34.441769
2015-08-20,33.719227
2015-08-21,31.960018
2015-08-24,30.673738
2015-08-25,30.393854
2015-08-26,32.739628
2015-08-27,33.147541
2015-08-28,32.737148
2015-08-31,32.148094
2015-09-01,31.241945
2015-09-02,32.003685
2015-09-03,31.61364
2015-09-04,31.21217
2015-09-08,31.952579
2015-09-09,31.929255
2015-09-10,32.309879
2015-09-11,32.519291
2015-09-14,32.378853
2015-09-15,33.004131
2015-09-16,33.026466
2015-09-17,33.331654
2015-09-18,32.798183
2015-09-21,33.098915
2015-09-22,32.415077
2015-09-23,32.419552
2015-09-24,32.499935
2015-09-25,31.767475
2015-09-28,30.978437
2015-09-29,30.897051
2015-09-30,31.679142
2015-10-01,31.859282
2015-10-02,32.603157
2015-10-05,33.33215
2015-10-06,33.33017
2015-10-07,33.248787
2015-10-08,33.099899
2015-10-09,33.310318
2015-10-12,33.567867
2015-10-13,33.90234
2015-10-14,33.765377
2015-10-15,34.391151
2015-10-16,34.505291
2015-10-19,34.735054
2015-10-20,33.745033
2015-10-21,33.338108
2015-10-22,33.801605
2015-10-23,35.696785
2015-10-26,36.281864
2015-10-27,36.36623
2015-10-28,36.569691
2015-10-29,36.963223
2015-10-30,36.593014
2015-11-02,37.106628
2015-11-03,37.160225
2015-11-04,37.482292
2015-11-05,37.748287
2015-11-06,37.794437
2015-11-09,37.455494
2015-11-10,37.628689
2015-11-11,37.975567
2015-11-12,37.542843
2015-11-13,36.726009
2015-11-16,37.239628
2015-11-17,37.019291
2015-11-18,37.715534
2015-11-19,37.712063
2015-11-20,38.558659
2015-11-23,38.543774
2015-11-24,38.192928
2015-11-25,38.174561
2015-11-27,38.309048
2015-11-30,37.856472
2015-12-01,38.895615
2015-12-02,38.600853
2015-12-03,38.121956
2015-12-04,38.668327
2015-12-07,38.359665
2015-12-08,38.466354
2015-12-09,37.841576
2015-12-10,37.717018
2015-12-11,37.239628
2015-12-14,37.841084
2015-12-15,37.719498
2015-12-16,38.538315
2015-12-17,38.20285
2015-12-18,37.558712
2015-12-21,37.754734
2015-12-22,38.068855
2015-12-23,38.137344
2015-12-24,38.004841
2015-12-28,38.818699
2015-12-29,39.400303
2015-12-30,39.218674
2015-12-31,38.60878
2016-01-04,37.687248
2016-01-05,37.790962
2016-01-06,37.681786
2016-01-07,36.77216
2016-01-08,36.271446
2016-01-11,36.378632
2016-01-12,36.98753
2016-01-13,35.708702
2016-01-14,36.295265
2016-01-15,35.258099
2016-01-19,35.684372
2016-01-20,35.658577
2016-01-21,36.061035
2016-01-22,36.993488
2016-01-25,36.40593
2016-01-26,36.41436
2016-01-27,35.609947
2016-01-28,37.134422
2016-01-29,37.782032
2016-02-01,38.2495
2016-02-02,38.752701
2016-02-03,37.188023
2016-02-04,36.227768
2016-02-05,34.924122
2016-02-08,34.943974
2016-02-09,34.788147
2016-02-10,35.077465
2016-02-11,35.053146
2016-02-12,35.079453
2016-02-16,35.612919
2016-02-17,36.324043
2016-02-18,35.606468
2016-02-19,35.83474
2016-02-22,36.179142
2016-02-23,35.595547
2016-02-24,35.7747
2016-02-25,36.182621
2016-02-26,35.971214
2016-02-29,35.592075
2016-03-01,36.830223
2016-03-02,36.696732
2016-03-03,36.305191
2016-03-04,36.237202
2016-03-07,35.372742
2016-03-08,35.408962
2016-03-09,35.998505
2016-03-10,36.333969
2016-03-11,36.964207
2016-03-14,37.230701
2016-03-15,37.247074
2016-03-16,37.584026
2016-03-17,37.639606
2016-03-18,37.487255
2016-03-21,37.822227
2016-03-22,37.717518
2016-03-23,37.593945
2016-03-24,37.458965
2016-03-28,37.381557
2016-03-29,38.007328
2016-03-30,38.128906
2016-03-31,37.858948
2016-04-01,38.194912
2016-04-04,37.969124
2016-04-05,37.644073
2016-04-06,38.115505
2016-04-07,37.720993
2016-04-08,37.688736
2016-04-11,37.59296
2016-04-12,37.929413
2016-04-13,38.306068
2016-04-14,38.478767
2016-04-15,38.707539
2016-04-18,39.088657
2016-04-19,38.521442
2016-04-20,38.455444
2016-04-21,38.707539
2016-04-22,36.61187
2016-04-25,36.832203
2016-04-26,35.996517
2016-04-27,35.802494
2016-04-28,34.988636
2016-04-29,35.128582
2016-05-02,35.452633
2016-05-03,35.156364
2016-05-04,35.301765
2016-05-05,35.467518
2016-05-06,35.987091
2016-05-09,36.183113
2016-05-10,36.691769
2016-05-11,36.253574
2016-05-12,36.130512
2016-05-13,35.969723
2016-05-16,36.241169
2016-05-17,35.739468
2016-05-18,35.818367
2016-05-19,35.497292
2016-05-20,35.814896
2016-05-23,35.593571
2016-05-24,36.376648
2016-05-25,36.628246
2016-05-26,36.570187
2016-05-27,37.099682
2016-05-31,37.161724
2016-06-01,37.142365
2016-06-02,36.934433
2016-06-03,36.517086
2016-06-06,36.229263
2016-06-07,36.280376
2016-06-08,36.867935
2016-06-09,36.847591
2016-06-10,36.384586
2016-06-13,36.319584
2016-06-14,36.387566
2016-06-15,36.334969
2016-06-16,35.940945
2016-06-17,34.948441
2016-06-20,35.041737
2016-06-21,35.1782
2016-06-22,35.257111
2016-06-23,35.475456
2016-06-24,34.003082
2016-06-27,33.801605
2016-06-28,34.30381
2016-06-29,34.498837
2016-06-30,34.912708
2016-07-01,35.246193
2016-07-05,34.980198
2016-07-06,35.182671
2016-07-07,35.097809
2016-07-08,35.619869
2016-07-11,36.087341
2016-07-12,36.350842
2016-07-13,36.20047
2016-07-14,36.514111
2016-07-15,36.505676
2016-07-18,37.377583
2016-07-19,37.388008
2016-07-20,37.570129
2016-07-21,37.43763
2016-07-22,37.679306
2016-07-25,37.591965
2016-07-26,37.598419
2016-07-27,37.812794
2016-07-28,38.004841
2016-07-29,39.270287
2016-08-01,39.746685
2016-08-02,39.705994
2016-08-03,39.646446
2016-08-04,39.563568
2016-08-05,40.043938
2016-08-08,39.959583
2016-08-09,40.071232
2016-08-10,40.121349
2016-08-11,40.106964
2016-08-12,40.049892
2016-08-15,39.995804
2016-08-16,39.759087
2016-08-17,39.969006
2016-08-18,39.836506
2016-08-19,39.682671
2016-08-22,39.548679
2016-08-23,39.530811
2016-08-24,39.382439
2016-08-25,39.268295
2016-08-26,39.363579
2016-08-29,39.492607
2016-08-30,39.299065
2016-08-31,39.196342
2016-09-01,39.273262
2016-09-02,39.544704
2016-09-06,40.098034
2016-09-07,40.096542
2016-09-08,39.840977
2016-09-09,39.128361
2016-09-12,39.641479
2016-09-13,39.14027
2016-09-14,39.226612
2016-09-15,39.761082
2016-09-16,39.599304
2016-09-19,39.471268
2016-09-20,39.689125
2016-09-21,39.94965
2016-09-22,40.491558
2016-09-23,40.442425
2016-09-26,39.831543
2016-09-27,40.232517
2016-09-28,40.199265
2016-09-29,39.831051
2016-09-30,39.901516
2016-10-03,39.718903
2016-10-04,39.83849
2016-10-05,39.761082
2016-10-06,39.852882
2016-10-07,39.735275
2016-10-10,40.403225
2016-10-11,40.174953
2016-10-12,40.28413
2016-10-13,39.9025
2016-10-14,39.928307
2016-10-17,40.039474
2016-10-18,40.766487
2016-10-19,41.031975
2016-10-20,40.77343
2016-10-21,40.894012
2016-10-24,41.473633
2016-10-25,41.116833
2016-10-26,40.796749
2016-10-27,40.561031
2016-10-28,40.670708
2016-10-31,40.191326
2016-11-01,39.971981
2016-11-02,39.125385
2016-11-03,38.816219
2016-11-04,38.762123
2016-11-07,39.800781
2016-11-08,40.294544
2016-11-09,39.97744
2016-11-10,38.721924
2016-11-11,38.298134
2016-11-14,37.378574
2016-11-15,38.46735
2016-11-16,38.706547
2016-11-17,39.013226
2016-11-18,38.507549
2016-11-21,38.94574
2016-11-22,38.955662
2016-11-23,38.657913
2016-11-25,38.718952
2016-11-28,38.994862
2016-11-29,39.175995
2016-11-30,38.503086
2016-12-01,37.929909
2016-12-02,37.936363
2016-12-05,38.619202
2016-12-06,38.517967
2016-12-07,39.276733
2016-12-08,39.46035
2016-12-09,40.168995
2016-12-12,40.092075
2016-12-13,40.461281
2016-12-14,40.587833
2016-12-15,40.476673
2016-12-16,40.188347
2016-12-19,40.320351
2016-12-20,40.45433
2016-12-21,40.305466
2016-12-22,40.180412
2016-12-23,40.087112
2016-12-27,40.19281
2016-12-28,39.926823
2016-12-29,39.842957
2016-12-30,39.325371
2017-01-03,40.097538
2017-01-04,40.085629
2017-01-05,40.346153
2017-01-06,40.951088
2017-01-09,41.048847
2017-01-10,40.990788
2017-01-11,41.181843
2017-01-12,41.165466
2017-01-13,41.235435
2017-01-17,41.06274
2017-01-18,41.140156
2017-01-19,40.909401
2017-01-20,41.097977
2017-01-23,41.904881
2017-01-24,42.157967
2017-01-25,42.600624
2017-01-26,42.527668
2017-01-27,41.93465
2017-01-30,40.882607
2017-01-31,40.701965
2017-02-01,40.456329
2017-02-02,40.606182
2017-02-03,40.69899
2017-02-06,40.772934
2017-02-07,41.150578
2017-02-08,41.182831
2017-02-09,41.191765
2017-02-10,41.429466
2017-02-13,41.633434
2017-02-14,41.686523
2017-02-15,41.552044
2017-02-16,41.792725
2017-02-17,42.010082
2017-02-21,42.145065
2017-02-22,42.248783
2017-02-23,42.230915
2017-02-24,42.072613
2017-02-27,42.164917
2017-02-28,41.929691
2017-03-01,42.516262
2017-03-02,42.173847
2017-03-03,42.135635
2017-03-06,42.045811
2017-03-07,42.238358
2017-03-08,42.361923
2017-03-09,42.570351
2017-03-10,42.747505
2017-03-13,42.904823
2017-03-14,42.970825
2017-03-15,43.093891
2017-03-16,43.173786
2017-03-17,43.291401
2017-03-20,43.07008
2017-03-21,42.18824
2017-03-22,42.171371
2017-03-23,41.667667
2017-03-24,41.443859
2017-03-27,41.611095
2017-03-28,41.716305
2017-03-29,42.174839
2017-03-30,42.155483
2017-03-31,42.072113
2017-04-03,42.516262
2017-04-04,42.30883
2017-04-05,42.127197
2017-04-06,41.938129
2017-04-07,41.789249
2017-04-10,41.769402
2017-04-11,41.679085
2017-04-12,41.757496
2017-04-13,41.69397
2017-04-17,42.435863
2017-04-18,42.379292
2017-04-19,42.504349
2017-04-20,42.681511
2017-04-21,42.625427
2017-04-24,43.616943
2017-04-25,44.108727
2017-04-26,44.123615
2017-04-27,44.237751
2017-04-28,45.879353
2017-05-01,46.291237
2017-05-02,46.503132
2017-05-03,47.066879
2017-05-04,47.378029
2017-05-05,47.157688
2017-05-08,47.575039
2017-05-09,47.476776
2017-05-10,47.38398
2017-05-11,47.436085
2017-05-12,47.398865
2017-05-15,47.601334
2017-05-16,47.868813
2017-05-17,46.755234
2017-05-18,47.16861
2017-05-19,47.37455
2017-05-22,47.842014
2017-05-23,48.163589
2017-05-24,48.513939
2017-05-25,49.221096
2017-05-26,49.291069
2017-05-30,49.434982
2017-05-31,48.984386
2017-06-01,49.043938
2017-06-02,49.432507
2017-06-05,49.817596
2017-06-06,49.460293
2017-06-07,49.699486
2017-06-08,49.837444
2017-06-09,48.142254
2017-06-12,47.729862
2017-06-13,48.161106
2017-06-14,48.033573
2017-06-15,47.648972
2017-06-16,47.571556
2017-06-19,48.39534
2017-06-20,48.086178
2017-06-21,48.56258
2017-06-22,48.464813
2017-06-23,48.934769
2017-06-26,48.240009
2017-06-27,47.049007
2017-06-28,47.690163
2017-06-29,46.53936
2017-06-30,46.13541
2017-07-03,45.628246
2017-07-05,46.263447
2017-07-06,46.036659
2017-07-07,46.687744
2017-07-10,47.193424
2017-07-11,47.318974
2017-07-12,48.020172
2017-07-13,48.079227
2017-07-14,48.479206
2017-07-17,48.43206
2017-07-18,48.97744
2017-07-19,49.266254
2017-07-20,49.237473
2017-07-21,49.319363
2017-07-24,49.541187
2017-07-25,48.088158
2017-07-26,47.903557
2017-07-27,47.268353
2017-07-28,47.557175
2017-07-31,46.920483
2017-08-01,46.973087
2017-08-02,47.02668
2017-08-03,46.662434
2017-08-04,46.934879
2017-08-07,46.93288
2017-08-08,46.855476
2017-08-09,46.651516
2017-08-10,45.833202
2017-08-11,46.155758
2017-08-14,46.594444
2017-08-15,46.552261
2017-08-16,46.859444
2017-08-17,46.035172
2017-08-18,45.961727
2017-08-21,45.698223
2017-08-22,46.667393
2017-08-23,46.775581
2017-08-24,46.49321
2017-08-25,46.176109
2017-08-28,46.058498
2017-08-29,46.436634
2017-08-30,46.827682
2017-08-31,47.403831
2017-09-01,47.24255
2017-09-05,46.720985
2017-09-06,46.747784
2017-09-07,47.138332
2017-09-08,46.717518
2017-09-11,46.810806
2017-09-12,46.977554
2017-09-13,47.16563
2017-09-14,46.653996
2017-09-15,46.413811
2017-09-18,46.138882
2017-09-19,46.491718
2017-09-20,47.021713
2017-09-21,47.022209
2017-09-22,46.809326
2017-09-25,46.363689
2017-09-26,46.520004
2017-09-27,47.635082
2017-09-28,47.878735
2017-09-29,48.320904
2017-10-02,48.010738
2017-10-03,48.239513
2017-10-04,47.976501
2017-10-05,48.890095
2017-10-06,49.309433
2017-10-09,49.243431
2017-10-10,49.019619
2017-10-11,49.90543
2017-10-12,49.90543
2017-10-13,50.015594
2017-10-16,50.089043
2017-10-17,50.170918
2017-10-18,50.257271
2017-10-19,49.716358
2017-10-20,49.876648
2017-10-23,48.907467
2017-10-24,49.05386
2017-10-25,49.201248
2017-10-26,49.199265
2017-10-27,51.295921
2017-10-30,51.269123
2017-10-31,51.264664
2017-11-01,51.739075
2017-11-02,51.757435
2017-11-03,52.105801
2017-11-06,51.743042
2017-11-07,52.224899
2017-11-08,52.517689
2017-11-09,51.993156
2017-11-10,51.815994
2017-11-13,51.669601
2017-11-14,51.691437
2017-11-15,51.431892
2017-11-16,52.030369
2017-11-17,51.40609
2017-11-20,51.345055
2017-11-21,52.121189
2017-11-22,52.20158
2017-11-24,52.429855
2017-11-27,53.198544
2017-11-28,52.765823
2017-11-29,51.48003
2017-11-30,51.419979
2017-12-01,50.869144
2017-12-04,50.214092
2017-12-05,50.597698
2017-12-06,51.248775
2017-12-07,51.836838
2017-12-08,52.075531
2017-12-11,52.204056
2017-12-12,52.045265
2017-12-13,52.175278
2017-12-14,52.476997
2017-12-15,53.198048
2017-12-18,53.847645
2017-12-19,53.584137
2017-12-20,53.275467
2017-12-21,53.14098
2017-12-22,53.042229
2017-12-26,52.892857
2017-12-27,52.612473
2017-12-28,52.401566
2017-12-29,52.275024
2018-01-02,53.258099
2018-01-03,54.166729
2018-01-04,54.37714
2018-01-05,55.09819
2018-01-08,55.292725
2018-01-09,55.22226
2018-01-10,55.090748
2018-01-11,55.185535
2018-01-12,56.108562
2018-01-16,56.111038
2018-01-17,56.527889
2018-01-18,56.372562
2018-01-19,56.746239
2018-01-22,57.771492
2018-01-23,58.367489
2018-01-24,58.12532
2018-01-25,58.66375
2018-01-26,58.932716
2018-01-29,58.879128
2018-01-30,58.42704
2018-01-31,58.667725
2018-02-01,58.636456
2018-02-02,55.540356
2018-02-05,52.721146
2018-02-06,53.814892
2018-02-07,52.374771
2018-02-08,50.007656
2018-02-09,51.921196
2018-02-12,52.332588
2018-02-13,52.311749
2018-02-14,53.23278
2018-02-15,54.158794
2018-02-16,54.364239
2018-02-20,54.765709
2018-02-21,55.269897
2018-02-22,55.078838
2018-02-23,55.981518
2018-02-26,56.756168
2018-02-27,55.456482
2018-02-28,54.782082
2018-03-01,53.168774
2018-03-02,53.800503
2018-03-05,54.327515
2018-03-06,54.63221
2018-03-07,55.333908
2018-03-08,56.045544
2018-03-09,57.606743
2018-03-12,57.859333
2018-03-13,56.568085
2018-03-14,57.013725
2018-03-15,57.099072
2018-03-16,56.295647
2018-03-19,54.591026
2018-03-20,54.379124
2018-03-21,54.289799
2018-03-22,52.262619
2018-03-23,50.942593
2018-03-26,52.309265
2018-03-27,49.969448
2018-03-28,49.882103
2018-03-29,51.468121
2018-04-02,50.251816
2018-04-03,50.552044
2018-04-04,51.099411
2018-04-05,51.244808
2018-04-06,50.118816
2018-04-09,50.622017
2018-04-10,51.436359
2018-04-11,50.868645
2018-04-12,51.475567
2018-04-13,51.413536
2018-04-16,51.912769
2018-04-17,53.56329
2018-04-18,53.366283
2018-04-19,54.064007
2018-04-20,53.462059
2018-04-23,53.287868
2018-04-24,50.748562
2018-04-25,50.765926
2018-04-26,51.774307
2018-04-27,51.185749
2018-04-30,50.547085
2018-05-01,51.647263
2018-05-02,50.917782
2018-05-03,50.930187
2018-05-04,52.155922
2018-05-07,52.575752
2018-05-08,52.532578
2018-05-09,54.039196
2018-05-10,54.859001
2018-05-11,54.755283
2018-05-14,54.915085
2018-05-15,53.836723
2018-05-16,53.798019
2018-05-17,53.657574
2018-05-18,53.080933
2018-05-21,53.794052
2018-05-22,53.362309
2018-05-23,53.89082
2018-05-24,53.865505
2018-05-25,53.797523
2018-05-29,53.003025
2018-05-30,53.469498
2018-05-31,54.587551
2018-06-01,56.324432
2018-06-04,57.219662
2018-06-05,57.119423
2018-06-06,56.917446
2018-06-07,56.295647
2018-06-08,56.210789
2018-06-11,56.617214
2018-06-12,56.978985
2018-06-13,56.782463
2018-06-14,57.570515
2018-06-15,57.528831
2018-06-18,58.735214
2018-06-19,58.49255
2018-06-20,58.759525
2018-06-21,58.033512
2018-06-22,58.026066
2018-06-25,56.536816
2018-06-26,56.206322
2018-06-27,55.4282
2018-06-28,55.916515
2018-06-29,56.036102
2018-07-02,56.677261
2018-07-03,55.395451
2018-07-05,56.636566
2018-07-06,57.3209
2018-07-09,57.926327
2018-07-10,57.919376
